,LogisticRegression_win1_RT_awareness,LogisticRegression_win1_RT_confidence,LogisticRegression_win1_RT_correct,LogisticRegression_win2_RT_awareness,LogisticRegression_win2_RT_confidence,LogisticRegression_win2_RT_correct,LogisticRegression_win3_RT_awareness,LogisticRegression_win3_RT_confidence,LogisticRegression_win3_RT_correct
0,0.9391256273392236,0.5667149708610463,0.9261094493453654,0.9435982592700851,0.9745049093015877,0.8018076256963979,0.9960153081222873,0.5485207741137444,0.9818796919708377
1,0.9281129302286887,0.8148190296572119,0.8419695158085799,0.9516606232474525,0.9992844338554373,0.8703612192255227,1.0506759317736991,1.1232269966779584,0.945366310510775
2,0.9886447787074885,1.031613572634259,0.9741567091388009,0.8844694529090831,1.08972505705046,1.0485805357499172,1.0576593030928128,1.1222851879164608,0.9783492784381457
3,1.143530105572741,0.9342851699134167,0.784220934647294,1.146449043516149,1.1770523603145349,0.8025627291652173,1.0875421744331326,1.1620783285120102,0.9579600525356813
4,0.9574130047484096,1.0643906185933052,0.9766539039953213,0.978821392932771,1.0827163926386236,1.0763658307447541,1.089949898738099,0.8484182218851193,1.1032134479503697
5,0.8741944589621188,1.113054629887062,1.0838444893260155,0.98856182776597,1.0402497989292872,1.1242954768227849,1.1114598592049563,0.9646574403168611,1.0203715802453666
6,0.7298670230563117,0.682260460242048,0.8417692975321762,0.7790122896810576,0.8307874320469448,0.8341708789565229,0.8351147616249,0.8367795145961038,0.8794580824696432
7,1.0392951707438287,0.8766817262681158,1.0901142695703159,0.986841303471659,1.1256167320225698,1.2246369293612285,1.0774728685655997,1.1463281799652663,0.8507801893840928
8,0.894068132966544,1.0324869564857593,0.9882154811717093,0.9319526361558896,1.1065724343252852,0.83837204401505,0.985415970106046,0.6895976381977822,0.9961903101902698
9,1.1742924215734816,1.010619457140385,0.8396788131370724,1.0482332062815667,1.021133049069724,0.873785498992221,1.0399713418709347,1.0062345741329677,0.870425951715864
10,0.9919881350030906,1.0014121083135636,1.137958835878747,0.9836662406653136,1.0032493430333846,1.096047527752962,1.0958329125527126,0.9438060755497018,1.03778830423948
11,1.0426358235729787,1.108182688518144,0.9010674480089047,0.9167438936141784,1.1307156324488854,0.8460864110385731,1.1648504341982946,1.0880100687783476,0.9037031588412557
12,0.9397976086267322,1.3055766071337074,0.9850680526831439,0.944214501107367,1.0357435170501865,1.0308680151331606,0.8815953831840513,1.0426240793232473,1.089132196616795
13,0.7901580779076686,0.8892274383846555,1.3022368098090917,0.907609476224267,1.1611510230526998,0.9791309733581021,0.890923961006271,0.9665403296046965,1.2293874246332177
14,1.042379956679318,1.0421563955234323,1.0911171717713726,1.065399806079974,1.0288517008472475,0.8716843134041625,1.0207387869381181,1.1135642434347617,1.0618958226157147
15,0.9925852091603206,0.9505805209649066,1.0725599159290609,1.0590873618516774,0.860117588583692,1.0692906065314847,1.2731532744544225,1.1351980084986557,0.885696319486226
