,LogisticRegression_win1_awareness,LogisticRegression_win1_confidence,LogisticRegression_win1_correct,LogisticRegression_win2_awareness,LogisticRegression_win2_confidence,LogisticRegression_win2_correct,LogisticRegression_win3_awareness,LogisticRegression_win3_confidence,LogisticRegression_win3_correct
0,2.4440711491261897,2.0877875941544644,0.8746351837236861,1.0168109550979634,1.3553562271941364,1.5924493036842728,0.8207750608163062,1.693501177768177,0.8341515280277574
1,2.747420729081116,2.1110167575078163,0.9029129448130085,1.3626567147969324,1.1800881642453946,1.392516574764793,0.9492258276900047,0.9764394688537661,1.0232157846467167
2,1.4072468121791577,1.7682414136305116,1.1114214556100641,1.24876391628001,1.1490766180249719,1.2388321963914286,1.0823220287233446,1.1292030183995307,0.9679262981303243
3,1.2675303422135324,1.826446641935324,1.286814588297103,0.8458499385371083,1.5323402616305142,0.9017433727623271,0.8162732506360301,1.0563517453442886,0.7049412080233153
4,0.908333831711323,0.7602775258522412,1.2131740151633157,0.775450375060901,0.5977769524945737,1.3120222924944935,1.1005569945867795,0.9625577019110557,0.923776406578449
5,2.7975219782654914,1.7755317137585438,0.6127765397517085,1.270587625263039,1.4554456861073675,0.8736610546831874,0.5834895265918142,0.9458186991064372,0.9718461972844558
6,1.7623647040825863,2.271310866722714,1.2579144240076168,1.99345707466194,1.7532289910234415,1.0655377469359097,1.6516533449054347,1.7577562004118215,1.176520502971553
7,0.7418101905153609,0.7587447610051391,0.9176890052792125,0.566243227620245,1.0144090043710696,0.8645014395818852,0.8315614698114088,1.4358204896021116,0.7997080639016538
8,1.2197207706598099,1.0791614845670576,0.9159895511082766,1.3285582860946434,0.9710232003439203,1.5455027390018972,1.1451171318752036,1.0653742241714852,1.2837274664610547
9,1.1469834541321202,1.2823195708509714,0.8430804382708105,0.9477473196905021,1.311039284322306,0.8847280801647798,0.867829035840836,1.306475510390701,1.142885649229175
10,0.6274911182175681,1.2020287953115418,1.0687490698310742,0.6344192729507817,0.8568420860623303,0.9372497722186508,0.8672860012844212,0.9267206193269683,0.6974099829931396
11,0.3375437327638597,1.341262614836297,1.2290085239737585,1.2218530124513225,1.0271023998496909,0.8995844113044482,0.8038999375865729,1.005867186713885,0.9673222425286425
12,1.5064513961216175,0.9829006188845976,1.0245812371993803,1.3429144994450246,0.829894306598502,1.025334328352692,1.3139922639397434,0.9999608602994845,1.1416135973878239
13,0.40714395350798405,1.2368833246056319,1.247808596285051,0.9528301910669322,1.1619040017006044,0.9645737074292502,1.0156945344231696,0.9276578342750396,1.172156203729756
14,0.8995795770173723,1.039127915676383,1.4300969751490458,0.7099970450927545,0.8450793200505339,1.303062831822575,1.0363763429776667,0.6517642074787449,1.1784481367686659
15,0.5535308695096931,1.7808006513893604,0.8325582421852452,0.8199093643902935,0.6153320834290854,0.9750018148893287,1.0861855293083242,0.6664259578739886,1.2220212113105107
